




0.9148961709278598,0.9409988135044763,0.9118756936736959




0.9524037885145666,0.9991982590768526,0.9991982590768526




0.9565789473684211,0.9551845342706502,0.9991982590768526




0.9991982590768526,0.9991982590768526,0.9991982590768526




0.9991982590768526,0.9891156462585033,0.9891156462585033




0.9423487544483985,0.9991982590768526,0.9591364687740941




0.9891156462585033,0.9991982590768526,0.9573137276418303




0.997598627787307,0.9991982590768526,0.9991982590768526




0.9962090752441126,0.9962090752441126,0.9991982590768526




0.9974759063790729,0.9991982590768526,0.997598627787307




0.9991982590768526,0.9991982590768526,0.9991982590768526




0.9946107097809883,0.9970258522077328,0.9928303175145101




0.9960041100582259,0.9991982590768526,0.9943013448826077




0.9792056074766355,0.9788617886178862,0.9780107098097299




0.9894521946240219,0.9780885780885782,0.9672652875653558




0.9944146814088681,0.9591029023746701,0.9825945695056857




0.9991982590768526,0.9894521946240219,0.989339986391472




0.974070674621386,0.9803171746710156,0.9774136922176712




0.9801587301587301,0.9767767534134671,0.9840797159546443




0.9919243193354867,0.9989689540611754,0.9972552607502287
