




0.7802874743326489,0.7247553996677127,0.7686325340246273




0.7655732771591935,0.8087695373964124,0.8498045784477946




0.8036423520294489,0.7673337376187589,0.7784394250513348




0.8447746409113422,0.8435981354755528,0.8449561403508772




0.8496353496353497,0.8311054737047516,0.8097993827160495




0.866103990830468,0.8464383028415726,0.8276069921639543




0.8520984665052461,0.7897931885996501,0.8627877111528203




0.8492467532467532,0.8519726459758021,0.8424122487240913




0.8640631668800683,0.8407305377002346,0.8641732283464567




0.8640495454999501,0.8843112775697045,0.8759966428871171




0.87838400666389,0.8677979880093487,0.888842631140716




0.8668148746968471,0.8682435832913941,0.8719543805080352




0.8822790113112693,0.876978561410539,0.892054908485857




0.8748979591836734,0.8776949425750553,0.8684742158426368




0.8774180200682735,0.8887265135699374,0.8758613596626557




0.8848411252782837,0.8935319404178746,0.8823053589484328




0.892648539778449,0.8843119172046318,0.906929069290693




0.8926959376282315,0.8968628685342567,0.8956980519480519




0.9003015075376885,0.8946240946648985,0.9050381679389313




0.8871379897785349,0.9129814550641939,0.902763561924258
