"[63, 6]",0.8397673188789,0.8504672897196263,0.8467995802728226,0.8481345244351025,0.8503118503118503,0.8393234672304439,0.850909090909091
0.7091633466135457,0.7048937221947603,0.7084577114427861,0.7101593625498008,0.7081054201889608,0.7087475149105369,"[70, 3]",0.8457082675092154
0.8423280423280423,0.8520648196549921,0.852510460251046,0.8523560209424083,0.8408249603384452,0.8469226722777484,0.8397027600849257,"[68, 5]"
0.8528528528528528,0.8522784176264397,0.8518518518518519,0.8473396320238687,0.8518518518518519,0.8537074148296594,0.8515742128935532,0.8537074148296594
"[67, 4]",0.7411167512690356,0.7420998980632008,0.7405900305188198,0.7497467071935157,0.7420998980632008,0.7405900305188198,0.7405900305188198
0.7405900305188198,"[77, 4]",0.8459958932238194,0.826833073322933,0.844535659312468,0.8454031843862353,0.8263052208835342,0.8246492985971944
0.8087710351861295,0.8269030239833159,"[65, 3]",0.8199273482096523,0.8229166666666667,0.8233454924439814,0.8190772420943493,0.8233454924439814
0.8229166666666667,0.8204592901878914,0.8237747653806049,"[65, 5]",0.8011049723756906,0.7931034482758621,0.793544796883695,0.7885906040268456
0.7931034482758621,0.7931034482758621,0.7931034482758621,0.793544796883695,"[73, 6]",0.741027056874655,0.7585089141004862,0.7564935064935064
0.7459105779716467,0.7533875338753386,0.7468698965704953,0.747276688453159,0.7479586281981492,"[67, 3]",0.7926657263751763,0.7892503536067893
0.7896470588235294,0.7879642689233662,0.7900188323917138,0.7877647058823528,0.7913330193122939,0.7871637564889099,"[66, 6]",0.8191430161380078
0.8363838047698281,0.833240997229917,0.8417545807884509,0.8353591160220994,0.8373893805309734,0.8356391809629219,0.8386740331491713,"[71, 5]"
0.7547605308713214,0.8,0.7999999999999999,0.7941834451901565,0.7946577629382304,0.8011080332409972,0.7982310668877832,0.7837837837837838
"[70, 3]",0.7621744054360137,0.760135135135135,0.7552526973310619,0.7572484366117112,0.7549518958687039,0.7619583567810918,0.7531285551763368
0.7590090090090089,"[65, 3]",0.6592252133946159,0.6574621959237343,0.6605504587155963,0.6202277294038848,0.6587771203155819,0.6583442838370566
0.6574621959237343,0.650730411686587,"[65, 6]",0.7925189947399182,0.7906976744186046,0.793928779918272,0.7920560747663551,0.7916181606519209
0.790238233585125,0.7906976744186046,0.7920560747663551,"[64, 5]",0.6889589905362775,0.6859660163624921,0.6876574307304786,0.6838143036386449
0.6876574307304786,0.6897856242118537,0.6839443742098609,0.683111954459203,"[63, 2]",0.7795454545454545,0.7788516202387721,0.7795454545454545
0.7781569965870306,0.7788516202387721,0.7788516202387721,0.7795454545454545,0.7802385008517887,"[69, 5]",0.708578143360752,0.6973995271867611
0.7015457788347207,0.6844919786096256,0.7007642563198119,0.7089947089947088,0.7036599763872491,0.6959098992294013,"[67, 3]",0.7801566579634465
0.7801566579634465,0.7801566579634465,0.778125,0.7795193312434693,0.7801566579634465,0.7807933194154488,0.7801566579634465,"[72, 2]"
0.6865489957395009,0.646095717884131,0.6469849246231155,0.652856246076585,0.644794952681388,0.646134506599623,0.6452830188679245,0.6482412060301508
"[73, 5]",0.8180371352785146,0.8305263157894737,0.832193582325092,0.8322784810126582,0.8297311544544017,0.8288572933122698,0.8284210526315791
0.8292939936775554,"[61, 5]",0.8132337246531482,0.82560706401766,0.8251516822945394,0.8096774193548387,0.8215859030837004,0.8289473684210525
0.8223574986164915,0.8202866593164277,"[58, 7]",0.8039114770972723,0.8108957569408067,0.8094488188976379,0.8176563321071991,0.8113207547169812
0.807511737089202,0.8113207547169812,0.8113207547169812,"[68, 5]",0.8116419549697967,0.8044198895027624,0.7883538633818591,0.7953151143335191
0.8048645660585959,0.7878787878787877,0.8041919470490899,0.8111964873765093,"[71, 3]",0.7711229946524063,0.7795527156549521,0.7717797969000535
0.7800212539851222,0.7770090473656202,0.7770090473656202,0.7789025039957378,0.7770090473656202,"[67, 4]",0.8386400431732325,0.8371089536138079
0.8384656942193409,0.8397193739881273,0.8377358490566038,0.8383620689655171,0.838012958963283,0.833423765599566,"[64, 6]",0.8188720173535793
0.8287061288632792,0.8406850025947068,0.8415015641293014,0.8411214953271028,0.830366492146597,0.8434737389495579,0.8416666666666667,"[73, 2]"
0.7421022400919011,0.7569158328428487,0.7569158328428487,0.751472320376914,0.7569158328428487,0.7561837455830389,0.7561837455830389,0.7569158328428487
"[63, 4]",0.7338056680161944,0.7353535353535353,0.7331645569620253,0.7359919232710752,0.7344461305007588,0.733907754688292,0.7357251136937847
0.7331645569620253,"[79, 5]",0.7731665719158614,0.794392523364486,0.793002915451895,0.7939464493597206,0.7950963222416814,0.793687901811806
0.7937062937062938,0.7927823050058208,"[61, 3]",0.7817371937639198,0.7380073800738007,0.772626931567329,0.7727771679473107,0.7743362831858408
0.7734806629834253,0.772626931567329,0.7387862796833772,"[75, 6]",0.8334198235599378,0.8355879292403747,0.8334198235599378,0.8342857142857142
0.8334198235599378,0.8342857142857142,0.836022904737116,0.836022904737116,"[63, 4]",0.7295597484276729,0.7581395348837209,0.7534722222222222
0.7453703703703703,0.7565066512434934,0.7566320645905422,0.7639287765651925,0.7598152424942264,"[57, 5]",0.8034682080924856,0.8057971014492754
0.8067324434126523,0.8034682080924856,0.7688053097345133,0.7679558011049724,0.8057971014492754,0.7679558011049724,"[74, 7]",0.5449358059914409
0.6389986824769432,0.6071188717259905,0.5517730496453901,0.6184738955823292,0.6230820547031355,0.631023102310231,0.6313699536730643,"[68, 4]"
0.846153846153846,0.8443519000520563,0.8453930244664237,0.8465938637545501,0.8430353430353431,0.8357740585774058,0.8443519000520563,0.8416100365917407
"[66, 7]",0.7376654632972323,0.7348438456827924,0.7355623100303952,0.7314984709480121,0.7452657299938913,0.7347692307692308,0.7406955460646737
0.7339782345828295,"[56, 4]",0.7244094488188977,0.7279450607501319,0.7286166842661035,0.7210031347962382,0.7270811380400422,0.7279450607501319
0.7270811380400422,0.7279450607501319,"[73, 5]",0.8198895027624309,0.802247191011236,0.8198895027624309,0.8198895027624309,0.8198895027624309
0.8198895027624309,0.8198895027624309,0.8198895027624309,"[66, 6]",0.8364813815434431,0.8398268398268398,0.838012958963283,0.8410200759631037
0.8398268398268398,0.8384656942193409,0.8410200759631037,0.8398268398268398,"[67, 1]",0.7654196157735086,0.764022233451238,0.7655696202531646
0.7628657921291625,0.7655696202531646,0.7655696202531646,0.7654196157735086,0.7655696202531646,"[74, 5]",0.762987012987013,0.7796052631578948
0.7388137356919875,0.779050736497545,0.738045738045738,0.7745474492594625,0.7693989071038253,0.758990874932904,"[59, 4]",0.708557749850389
0.7116417910447761,0.7080597014925373,0.7053892215568862,0.7115613825983313,0.711217183770883,0.7101016138673042,0.7135199523525908,"[68, 4]"
0.7056716417910449,0.7052505966587111,0.7056019070321811,0.7035714285714286,0.7039904705181655,0.7039904705181655,0.7045454545454545,0.706865671641791
"[72, 3]",0.7604824813325676,0.7606936416184971,0.7331378299120234,0.756787983824379,0.7452339688041594,0.7663551401869159,0.72663139329806
0.7473806752037252,"[74, 5]",0.8283049917718047,0.817831590533847,0.8250137136588042,0.820879120879121,0.8128460686600221,0.8209366391184573
0.8215266337177376,0.8207391064533922,"[62, 3]",0.679431747992588,0.6810610734114744,0.6810610734114744,0.6760909649661955,0.6757763975155281
0.6810610734114744,0.6810610734114744,0.6810610734114744,"[71, 6]",0.7754405912450256,0.7787307032590053,0.7787307032590053,0.779874213836478
0.7791762013729976,0.7791762013729976,0.7791762013729976,0.7787307032590053,"[69, 3]",0.7185990338164252,0.7246722288438617,0.7048082775410834
0.708007224563516,0.7181328545780971,0.7132530120481928,0.7217235188509874,0.7224880382775118,"[66, 5]",0.6862068965517242,0.6862068965517242
0.6862068965517242,0.683066361556064,0.6862068965517242,0.6862068965517242,0.6862068965517242,0.6862068965517242,"[58, 8]",0.7152647975077882
0.7386503067484663,0.7394752898108603,0.7381818181818183,0.7461959829580036,0.7383292383292382,0.7388379204892966,0.7348438456827924,"[63, 4]"
0.7970437748720864,0.7970437748720864,0.7883295194508009,0.7970437748720864,0.7970437748720864,0.7950028392958546,0.7785467128027682,0.7771362586605081
"[67, 4]",0.8298887122416534,0.8334209143457698,0.8361344537815126,0.8303287380699893,0.8353498158863756,0.8392198207696362,0.8320935175345378
0.8392198207696362,"[66, 6]",0.8062601187263896,0.8080260303687636,0.824345969033636,0.8056307525717379,0.8225292242295431,0.8229665071770336
0.823906083244397,0.8172043010752688,"[69, 4]",0.6905460951262476,0.7003484320557491,0.690099589923843,0.6912280701754385,0.690099589923843
0.6940692894891368,0.7028604786923526,0.6929411764705883,"[69, 4]",0.8141321044546852,0.8004158004158004,0.8166409861325116,0.8179012345679012
0.8166409861325116,0.798751950078003,0.8166409861325116,0.814966683751922,"[69, 7]",0.8525773195876288,0.8531684698608965,0.8501814411612235
0.8508002065049046,0.8508002065049046,0.8525773195876288,0.8513931888544892,0.8507772020725389,"[62, 6]",0.8359375,0.8335183129855717
0.8351769911504425,0.838781163434903,0.8317601332593003,0.8341708542713567,0.8354712771890686,0.8361204013377925,"[66, 5]",0.7447744774477446
0.7316276537833424,0.7346717308735757,0.7555309734513276,0.733477789815818,0.7342733188720173,0.7371829465731247,0.7113798790544256,"[61, 4]"
0.7953216374269005,0.7987220447284344,0.8126315789473685,0.8148148148148148,0.8122041031036298,0.8122041031036298,0.8126315789473685,0.8122041031036298
"[68, 5]",0.8398539384454877,0.8398539384454877,0.823342175066313,0.8398539384454877,0.8398539384454877,0.8398539384454877,0.823342175066313
0.8398539384454877,"[65, 4]",0.7272727272727272,0.7385892116182573,0.7112144102266124,0.7393364928909952,0.7230857800805988,0.731067382230173
0.7384615384615384,0.7423167848699764,"[65, 4]",0.8380952380952381,0.8313592780597857,0.8126436781609196,0.831081081081081,0.8213483146067416
0.8269230769230768,0.830890642615558,0.8304225352112676,"[75, 5]",0.7522281639928697,0.7384799521244764,0.7474747474747474,0.740251949610078
0.7432675044883303,0.7435744172145845,0.738295318127251,0.7430267062314541,"[68, 6]",0.7216494845360825,0.8029661016949152,0.8042328042328042
0.7746863066012003,0.802331743508214,0.802331743508214,0.8004246284501061,0.802331743508214,"[68, 5]",0.848553601815088,0.8480725623582767
0.8480725623582767,0.8492063492063492,0.8480725623582767,0.8472458830210109,0.8472458830210109,0.8482446206115515,"[63, 4]",0.7878426698450536
0.7890345649582836,0.788782816229117,0.7843137254901962,0.7869047619047619,0.7873734365693864,0.788782816229117,0.7890345649582836,"[57, 6]"
0.7185226636821489,0.730593607305936,0.7178631051752921,0.7202680067001676,0.7349260523321958,0.7349260523321958,0.7189249720044792,0.7150027886224205
"[60, 8]",0.8407987048030221,0.8426724137931035,0.838918918918919,0.8378088077336198,0.8401727861771058,0.8407987048030221,0.845781837721655
0.838918918918919,"[76, 0]",0.8042970574497897,0.8044901777362021,0.8044901777362021,0.8050490883590463,0.8058025269068788,0.8054256314312441
0.8054256314312441,0.8039307440336921,"[72, 3]",0.8249733191035219,0.826296098343132,0.826296098343132,0.826296098343132,0.826296098343132
0.826296098343132,0.826296098343132,0.826296098343132,"[64, 4]",0.8320251177394034,0.8311552535284893,0.8311552535284893,0.8448098663926003
0.8311552535284893,0.848297213622291,0.848297213622291,0.8311552535284893,"[67, 1]",0.8258706467661692,0.8263274336283185,0.8263274336283185
0.8181315644002211,0.8259423503325943,0.8241150442477876,0.8263274336283185,0.8263274336283185,"[68, 4]",0.8422837761447146,0.8439635535307517
0.8486212718064153,0.8411531938948558,0.8421052631578946,0.8356164383561644,0.8426453819840365,0.8281430219146482,"[73, 5]",0.8272017837235228
0.8372352285395763,0.8364042434394193,0.8281250000000001,0.8410485220301172,0.8391061452513967,0.8370535714285714,0.836283185840708,"[64, 6]"
0.7985347985347985,0.8150437918598661,0.8132094943240453,0.7983411093831,0.8016701461377871,0.8148148148148148,0.8138215575038679,0.8056133056133055
"[70, 5]",0.6926926926926927,0.7742651136993899,0.7634989200863931,0.7223065250379362,0.760135135135135,0.7532608695652173,0.7726514730405781
0.7808370044052864,"[62, 4]",0.8697104677060133,0.8697104677060133,0.8697104677060133,0.867335562987737,0.8697104677060133,0.8695652173913043
0.8697104677060133,0.8697104677060133,"[66, 4]",0.8093506493506494,0.8076723691031623,0.8093506493506494,0.8043366029943211,0.8070539419087136
0.8076723691031623,0.8076723691031623,0.8101924076963078,"[73, 5]",0.7948453608247422,0.7855323484462557,0.7857142857142857,0.7938303341902313
0.7925887802367473,0.7938303341902313,0.7887468030690536,0.7863335033146355,"[64, 3]",0.7917855105533372,0.7917855105533372,0.7917855105533372
0.7881885292447472,0.7917855105533372,0.7917855105533372,0.7917855105533372,0.7917855105533372,"[67, 5]",0.820919175911252,0.8315899581589958
0.8342916884474647,0.8188061278394083,0.8232189973614777,0.8236536430834214,0.8347280334728034,0.8342916884474647,"[62, 6]",0.7498594716132658
0.7414965986394559,0.7494382022471909,0.7533632286995515,0.7628062360801782,0.7541899441340782,0.7686361126449475,0.7494382022471909,"[73, 3]"
0.8393676695563489,0.8415132924335379,0.8393676695563489,0.8415132924335379,0.8393676695563489,0.8393676695563489,0.8415132924335379,0.8393676695563489
"[64, 2]",0.8247011952191236,0.8247011952191236,0.8247011952191236,0.8210213187902827,0.8247011952191236,0.8251121076233184,0.8247011952191236
0.8230616302186878,"[59, 5]",0.7378832838773491,0.7378832838773491,0.7378832838773491,0.7349753694581281,0.7378832838773491,0.7378832838773491
0.7378832838773491,0.7378832838773491,"[66, 5]",0.7904451682953311,0.7904451682953311,0.7904451682953311,0.7788813382122322,0.7900162778079219
0.787027027027027,0.7904451682953311,0.787027027027027,"[71, 6]",0.7807106598984772,0.7744897959183673,0.7754065040650406,0.772378516624041
